group_id,timestamp,target,month,quarter,season,lag_1m,lag_12m,rolling_mean_3m,rolling_mean_12m
401,2022-09-30 00:00:00+00:00,"1,430,738",9,3,4,"1,537,403","1,816,858","1,508,655","1,814,731"
401,2022-10-31 00:00:00+00:00,"1,562,582",10,4,4,"1,430,738","1,956,684","1,485,212","1,782,555"
401,2022-11-30 00:00:00+00:00,"1,553,425",11,4,4,"1,562,582","2,007,220","1,510,241","1,749,713"
401,2022-12-31 00:00:00+00:00,"1,645,518",12,4,1,"1,553,425","2,214,434","1,515,581","1,711,896"
401,2023-01-31 00:00:00+00:00,"1,688,393",1,1,1,"1,645,518","2,161,992","1,587,175","1,664,487"
401,2023-02-28 00:00:00+00:00,"1,502,263",2,1,1,"1,688,393","1,842,128","1,629,112","1,625,020"
401,2023-03-31 00:00:00+00:00,"1,635,502",3,1,2,"1,502,263","1,863,936","1,612,058","1,596,698"
401,2023-04-30 00:00:00+00:00,"1,481,061",4,2,2,"1,635,502","1,716,594","1,608,719","1,577,662"
401,2023-05-31 00:00:00+00:00,"1,466,244",5,2,2,"1,481,061","1,670,966","1,539,608","1,558,034"
401,2023-06-30 00:00:00+00:00,"1,371,236",6,2,3,"1,466,244","1,501,066","1,527,602","1,540,974"
401,2023-07-31 00:00:00+00:00,"1,370,143",7,3,3,"1,371,236","1,487,496","1,439,514","1,530,155"
401,2023-08-31 00:00:00+00:00,"1,450,953",8,3,3,"1,370,143","1,537,403","1,402,541","1,520,376"
401,2023-09-30 00:00:00+00:00,"1,422,793",9,3,4,"1,450,953","1,430,738","1,397,444","1,513,171"
401,2023-10-31 00:00:00+00:00,"1,572,114",10,4,4,"1,422,793","1,562,582","1,414,630","1,512,509"
401,2023-11-30 00:00:00+00:00,"1,610,571",11,4,4,"1,572,114","1,553,425","1,481,954","1,513,304"
401,2023-12-31 00:00:00+00:00,"1,733,951",12,4,1,"1,610,571","1,645,518","1,535,159","1,518,066"
401,2024-01-31 00:00:00+00:00,"1,711,703",1,1,1,"1,733,951","1,688,393","1,638,879","1,525,435"
401,2024-02-29 00:00:00+00:00,"1,546,760",2,1,1,"1,711,703","1,502,263","1,685,409","1,527,378"
401,2024-03-31 00:00:00+00:00,"1,572,045",3,1,2,"1,546,760","1,635,502","1,664,138","1,531,086"
401,2024-04-30 00:00:00+00:00,"1,471,744",4,2,2,"1,572,045","1,481,061","1,610,169","1,525,798"
401,2024-05-31 00:00:00+00:00,"1,411,671",5,2,2,"1,471,744","1,466,244","1,530,183","1,525,021"
401,2024-06-30 00:00:00+00:00,"1,322,179",6,2,3,"1,411,671","1,371,236","1,485,153","1,520,474"
401,2024-07-31 00:00:00+00:00,"1,369,612",7,3,3,"1,322,179","1,370,143","1,401,865","1,516,386"
401,2024-08-31 00:00:00+00:00,"1,411,149",8,3,3,"1,369,612","1,450,953","1,367,820","1,516,341"
401,2024-09-30 00:00:00+00:00,"1,358,764",9,3,4,"1,411,149","1,422,793","1,367,647","1,513,024"
402,2021-01-31 00:00:00+00:00,"7,628,742",1,1,1,,,,
402,2021-02-28 00:00:00+00:00,"7,106,876",2,1,1,"7,628,742",,,
402,2021-03-31 00:00:00+00:00,"6,825,961",3,1,2,"7,106,876",,,
402,2021-04-30 00:00:00+00:00,"5,785,005",4,2,2,"6,825,961",,"7,187,193",
402,2021-05-31 00:00:00+00:00,"5,113,053",5,2,2,"5,785,005",,"6,572,614",
402,2021-06-30 00:00:00+00:00,"4,071,999",6,2,3,"5,113,053",,"5,908,006",
402,2021-07-31 00:00:00+00:00,"3,938,500",7,3,3,"4,071,999",,"4,990,019",
402,2021-08-31 00:00:00+00:00,"4,412,285",8,3,3,"3,938,500",,"4,374,517",
402,2021-09-30 00:00:00+00:00,"4,889,440",9,3,4,"4,412,285",,"4,140,928",
402,2021-10-31 00:00:00+00:00,"5,467,343",10,4,4,"4,889,440",,"4,413,408",
402,2021-11-30 00:00:00+00:00,"6,093,378",11,4,4,"5,467,343",,"4,923,023",
402,2021-12-31 00:00:00+00:00,"7,307,771",12,4,1,"6,093,378",,"5,483,387",
402,2022-01-31 00:00:00+00:00,"6,643,202",1,1,1,"7,307,771","7,628,742","6,289,497","5,720,029"
402,2022-02-28 00:00:00+00:00,"5,618,947",2,1,1,"6,643,202","7,106,876","6,681,450","5,637,901"
402,2022-03-31 00:00:00+00:00,"5,579,283",3,1,2,"5,618,947","6,825,961","6,523,306","5,513,907"
402,2022-04-30 00:00:00+00:00,"4,989,302",4,2,2,"5,579,283","5,785,005","5,947,144","5,410,017"
402,2022-05-31 00:00:00+00:00,"4,491,516",5,2,2,"4,989,302","5,113,053","5,395,844","5,343,709"
402,2022-06-30 00:00:00+00:00,"3,754,209",6,2,3,"4,491,516","4,071,999","5,020,034","5,291,914"
402,2022-07-31 00:00:00+00:00,"3,547,409",7,3,3,"3,754,209","3,938,500","4,411,676","5,265,431"
402,2022-08-31 00:00:00+00:00,"3,782,020",8,3,3,"3,547,409","4,412,285","3,931,044","5,232,840"
402,2022-09-30 00:00:00+00:00,"3,802,519",9,3,4,"3,782,020","4,889,440","3,694,546","5,180,318"
402,2022-10-31 00:00:00+00:00,"4,353,763",10,4,4,"3,802,519","5,467,343","3,710,649","5,089,741"
402,2022-11-30 00:00:00+00:00,"4,770,554",11,4,4,"4,353,763","6,093,378","3,979,434","4,996,943"
402,2022-12-31 00:00:00+00:00,"5,528,116",12,4,1,"4,770,554","7,307,771","4,308,945","4,886,708"
402,2023-01-31 00:00:00+00:00,"5,770,487",1,1,1,"5,528,116","6,643,202","4,884,144","4,738,403"
402,2023-02-28 00:00:00+00:00,"5,247,838",2,1,1,"5,770,487","5,618,947","5,356,385","4,665,677"
402,2023-03-31 00:00:00+00:00,"5,596,703",3,1,2,"5,247,838","5,579,283","5,515,480","4,634,751"
402,2023-04-30 00:00:00+00:00,"4,614,942",4,2,2,"5,596,703","4,989,302","5,538,343","4,636,203"
402,2023-05-31 00:00:00+00:00,"4,195,502",5,2,2,"4,614,942","4,491,516","5,153,161","4,605,006"
402,2023-06-30 00:00:00+00:00,"3,622,814",6,2,3,"4,195,502","3,754,209","4,802,383","4,580,338"
402,2023-07-31 00:00:00+00:00,"3,455,996",7,3,3,"3,622,814","3,547,409","4,144,419","4,569,389"
402,2023-08-31 00:00:00+00:00,"3,822,651",8,3,3,"3,455,996","3,782,020","3,758,104","4,561,771"
402,2023-09-30 00:00:00+00:00,"3,929,138",9,3,4,"3,822,651","3,802,519","3,633,820","4,565,157"
402,2023-10-31 00:00:00+00:00,"5,120,497",10,4,4,"3,929,138","4,353,763","3,735,928","4,575,709"
402,2023-11-30 00:00:00+00:00,"5,657,433",11,4,4,"5,120,497","4,770,554","4,290,762","4,639,603"
402,2023-12-31 00:00:00+00:00,"6,528,679",12,4,1,"5,657,433","5,528,116","4,902,356","4,713,510"
402,2024-01-31 00:00:00+00:00,"6,754,269",1,1,1,"6,528,679","5,770,487","5,768,870","4,796,890"
402,2024-02-29 00:00:00+00:00,"5,751,947",2,1,1,"6,754,269","5,247,838","6,313,460","4,878,872"
402,2024-03-31 00:00:00+00:00,"5,566,407",3,1,2,"5,751,947","5,596,703","6,344,965","4,920,881"
402,2024-04-30 00:00:00+00:00,"5,006,706",4,2,2,"5,566,407","4,614,942","6,024,207","4,918,356"
402,2024-05-31 00:00:00+00:00,"4,142,255",5,2,2,"5,006,706","4,195,502","5,441,686","4,951,003"
402,2024-06-30 00:00:00+00:00,"3,662,341",6,2,3,"4,142,255","3,622,814","4,905,123","4,946,566"
402,2024-07-31 00:00:00+00:00,"3,645,887",7,3,3,"3,662,341","3,455,996","4,270,434","4,949,860"
402,2024-08-31 00:00:00+00:00,"3,969,932",8,3,3,"3,645,887","3,822,651","3,816,828","4,965,684"
402,2024-09-30 00:00:00+00:00,"3,972,883",9,3,4,"3,969,932","3,929,138","3,759,387","4,977,958"
403,2021-01-31 00:00:00+00:00,"42,351,304",1,1,1,,,,
403,2021-02-28 00:00:00+00:00,"41,457,373",2,1,1,"42,351,304",,,
403,2021-03-31 00:00:00+00:00,"36,907,659",3,1,2,"41,457,373",,,
403,2021-04-30 00:00:00+00:00,"28,181,407",4,2,2,"36,907,659",,"40,238,779",
403,2021-05-31 00:00:00+00:00,"22,545,987",5,2,2,"28,181,407",,"35,515,480",
403,2021-06-30 00:00:00+00:00,"15,682,854",6,2,3,"22,545,987",,"29,211,684",
403,2021-07-31 00:00:00+00:00,"14,504,006",7,3,3,"15,682,854",,"22,136,749",
403,2021-08-31 00:00:00+00:00,"17,320,173",8,3,3,"14,504,006",,"17,577,616",
403,2021-09-30 00:00:00+00:00,"21,726,878",9,3,4,"17,320,173",,"15,835,678",
403,2021-10-31 00:00:00+00:00,"25,606,385",10,4,4,"21,726,878",,"17,850,352",
403,2021-11-30 00:00:00+00:00,"32,874,277",11,4,4,"25,606,385",,"21,551,146",
403,2021-12-31 00:00:00+00:00,"45,589,931",12,4,1,"32,874,277",,"26,735,847",
403,2022-01-31 00:00:00+00:00,"37,095,238",1,1,1,"45,589,931","42,351,304","34,690,198","28,729,020"
403,2022-02-28 00:00:00+00:00,"31,460,898",2,1,1,"37,095,238","41,457,373","38,519,815","28,291,014"
403,2022-03-31 00:00:00+00:00,"30,392,374",3,1,2,"31,460,898","36,907,659","38,048,689","27,457,974"
403,2022-04-30 00:00:00+00:00,"24,547,026",4,2,2,"30,392,374","28,181,407","32,982,837","26,915,034"
403,2022-05-31 00:00:00+00:00,"18,100,608",5,2,2,"24,547,026","22,545,987","28,800,099","26,612,169"
403,2022-06-30 00:00:00+00:00,"11,852,396",6,2,3,"18,100,608","15,682,854","24,346,669","26,241,721"
403,2022-07-31 00:00:00+00:00,"10,243,498",7,3,3,"11,852,396","14,504,006","18,166,677","25,922,516"
403,2022-08-31 00:00:00+00:00,"10,741,986",8,3,3,"10,243,498","17,320,173","13,398,834","25,567,474"
403,2022-09-30 00:00:00+00:00,"14,635,178",9,3,4,"10,741,986","21,726,878","10,945,960","25,019,291"
403,2022-10-31 00:00:00+00:00,"17,440,367",10,4,4,"14,635,178","25,606,385","11,873,554","24,428,316"
403,2022-11-30 00:00:00+00:00,"22,837,238",11,4,4,"17,440,367","32,874,277","14,272,510","23,747,815"
403,2022-12-31 00:00:00+00:00,"29,918,388",12,4,1,"22,837,238","45,589,931","18,304,261","22,911,395"
403,2023-01-31 00:00:00+00:00,"29,238,206",1,1,1,"29,918,388","37,095,238","23,398,665","21,605,433"
403,2023-02-28 00:00:00+00:00,"26,661,728",2,1,1,"29,238,206","31,460,898","27,331,278","20,950,680"
403,2023-03-31 00:00:00+00:00,"27,146,212",3,1,2,"26,661,728","30,392,374","28,606,108","20,550,750"
403,2023-04-30 00:00:00+00:00,"18,779,554",4,2,2,"27,146,212","24,547,026","27,682,049","20,280,236"
403,2023-05-31 00:00:00+00:00,"14,026,092",5,2,2,"18,779,554","18,100,608","24,195,831","19,799,613"
403,2023-06-30 00:00:00+00:00,"10,011,963",6,2,3,"14,026,092","11,852,396","19,983,953","19,460,070"
403,2023-07-31 00:00:00+00:00,"9,069,630",7,3,3,"10,011,963","10,243,498","14,272,536","19,306,701"
403,2023-08-31 00:00:00+00:00,"9,667,035",8,3,3,"9,069,630","10,741,986","11,035,895","19,208,879"
403,2023-09-30 00:00:00+00:00,"10,706,072",9,3,4,"9,667,035","14,635,178","9,582,876","19,119,299"
403,2023-10-31 00:00:00+00:00,"21,259,150",10,4,4,"10,706,072","17,440,367","9,814,246","18,791,874"
403,2023-11-30 00:00:00+00:00,"27,167,712",11,4,4,"21,259,150","22,837,238","13,877,419","19,110,106"
403,2023-12-31 00:00:00+00:00,"35,322,368",12,4,1,"27,167,712","29,918,388","19,710,978","19,470,979"
403,2024-01-31 00:00:00+00:00,"40,846,165",1,1,1,"35,322,368","29,238,206","27,916,410","19,921,310"
403,2024-02-29 00:00:00+00:00,"31,790,319",2,1,1,"40,846,165","26,661,728","34,445,415","20,888,640"
403,2024-03-31 00:00:00+00:00,"28,639,618",3,1,2,"31,790,319","27,146,212","35,986,284","21,316,023"
403,2024-04-30 00:00:00+00:00,"23,438,363",4,2,2,"28,639,618","18,779,554","33,758,701","21,440,473"
403,2024-05-31 00:00:00+00:00,"13,433,259",5,2,2,"23,438,363","14,026,092","27,956,100","21,828,707"
403,2024-06-30 00:00:00+00:00,"10,061,076",6,2,3,"13,433,259","10,011,963","21,837,080","21,779,304"
403,2024-07-31 00:00:00+00:00,"9,377,256",7,3,3,"10,061,076","9,069,630","15,644,233","21,783,397"
403,2024-08-31 00:00:00+00:00,"9,968,235",8,3,3,"9,377,256","9,667,035","10,957,197","21,809,033"
403,2024-09-30 00:00:00+00:00,"11,758,967",9,3,4,"9,968,235","10,706,072","9,802,189","21,834,133"
404,2021-01-31 00:00:00+00:00,"2,206,324",1,1,1,,,,
404,2021-02-28 00:00:00+00:00,"1,985,040",2,1,1,"2,206,324",,,
404,2021-03-31 00:00:00+00:00,"2,020,392",3,1,2,"1,985,040",,,
404,2021-04-30 00:00:00+00:00,"1,764,204",4,2,2,"2,020,392",,"2,070,585",
404,2021-05-31 00:00:00+00:00,"1,686,625",5,2,2,"1,764,204",,"1,923,212",
404,2021-06-30 00:00:00+00:00,"1,499,153",6,2,3,"1,686,625",,"1,823,740",
404,2021-07-31 00:00:00+00:00,"1,533,743",7,3,3,"1,499,153",,"1,649,994",
404,2021-08-31 00:00:00+00:00,"1,549,508",8,3,3,"1,533,743",,"1,573,173",
404,2021-09-30 00:00:00+00:00,"1,603,385",9,3,4,"1,549,508",,"1,527,468",
404,2021-10-31 00:00:00+00:00,"1,754,930",10,4,4,"1,603,385",,"1,562,212",
404,2021-11-30 00:00:00+00:00,"1,845,593",11,4,4,"1,754,930",,"1,635,941",
404,2021-12-31 00:00:00+00:00,"2,154,608",12,4,1,"1,845,593",,"1,734,636",
404,2022-01-31 00:00:00+00:00,"2,003,516",1,1,1,"2,154,608","2,206,324","1,918,377","1,800,292"
404,2022-02-28 00:00:00+00:00,"1,727,572",2,1,1,"2,003,516","1,985,040","2,001,239","1,783,391"
404,2022-03-31 00:00:00+00:00,"1,758,229",3,1,2,"1,727,572","2,020,392","1,961,899","1,761,936"
404,2022-04-30 00:00:00+00:00,"1,611,314",4,2,2,"1,758,229","1,764,204","1,829,772","1,740,089"
404,2022-05-31 00:00:00+00:00,"1,566,166",5,2,2,"1,611,314","1,686,625","1,699,038","1,727,348"
404,2022-06-30 00:00:00+00:00,"1,408,079",6,2,3,"1,566,166","1,499,153","1,645,236","1,717,310"
404,2022-07-31 00:00:00+00:00,"1,401,128",7,3,3,"1,408,079","1,533,743","1,528,519","1,709,720"
404,2022-08-31 00:00:00+00:00,"1,423,588",8,3,3,"1,401,128","1,549,508","1,458,458","1,698,669"
404,2022-09-30 00:00:00+00:00,"1,381,612",9,3,4,"1,423,588","1,603,385","1,410,932","1,688,176"
404,2022-10-31 00:00:00+00:00,"1,478,654",10,4,4,"1,381,612","1,754,930","1,402,109","1,669,695"
404,2022-11-30 00:00:00+00:00,"1,493,531",11,4,4,"1,478,654","1,845,593","1,427,951","1,646,671"
404,2022-12-31 00:00:00+00:00,"1,598,994",12,4,1,"1,493,531","2,154,608","1,451,265","1,617,333"
404,2023-01-31 00:00:00+00:00,"1,535,357",1,1,1,"1,598,994","2,003,516","1,523,726","1,571,032"
404,2023-02-28 00:00:00+00:00,"1,326,173",2,1,1,"1,535,357","1,727,572","1,542,627","1,532,018"
404,2023-03-31 00:00:00+00:00,"1,418,307",3,1,2,"1,326,173","1,758,229","1,486,841","1,498,569"
404,2023-04-30 00:00:00+00:00,"1,297,958",4,2,2,"1,418,307","1,611,314","1,426,612","1,470,242"
404,2023-05-31 00:00:00+00:00,"1,284,085",5,2,2,"1,297,958","1,566,166","1,347,480","1,444,129"
404,2023-06-30 00:00:00+00:00,"1,214,606",6,2,3,"1,284,085","1,408,079","1,333,450","1,420,622"
404,2023-07-31 00:00:00+00:00,"1,218,763",7,3,3,"1,214,606","1,401,128","1,265,550","1,404,499"
404,2023-08-31 00:00:00+00:00,"1,266,687",8,3,3,"1,218,763","1,423,588","1,239,152","1,389,302"
404,2023-09-30 00:00:00+00:00,"1,240,174",9,3,4,"1,266,687","1,381,612","1,233,352","1,376,227"
404,2023-10-31 00:00:00+00:00,"1,354,456",10,4,4,"1,240,174","1,478,654","1,241,875","1,364,441"
404,2023-11-30 00:00:00+00:00,"1,380,924",11,4,4,"1,354,456","1,493,531","1,287,106","1,354,091"
404,2023-12-31 00:00:00+00:00,"1,498,124",12,4,1,"1,380,924","1,598,994","1,325,185","1,344,707"
404,2024-01-31 00:00:00+00:00,"1,489,080",1,1,1,"1,498,124","1,535,357","1,411,168","1,336,301"
404,2024-02-29 00:00:00+00:00,"1,325,472",2,1,1,"1,489,080","1,326,173","1,456,043","1,332,445"
404,2024-03-31 00:00:00+00:00,"1,352,750",3,1,2,"1,325,472","1,418,307","1,437,559","1,332,386"
404,2024-04-30 00:00:00+00:00,"1,265,377",4,2,2,"1,352,750","1,297,958","1,389,101","1,326,923"
404,2024-05-31 00:00:00+00:00,"1,236,771",5,2,2,"1,265,377","1,284,085","1,314,533","1,324,208"
404,2024-06-30 00:00:00+00:00,"1,182,822",6,2,3,"1,236,771","1,214,606","1,284,966","1,320,265"
404,2024-07-31 00:00:00+00:00,"1,217,894",7,3,3,"1,182,822","1,218,763","1,228,324","1,317,617"
404,2024-08-31 00:00:00+00:00,"1,227,260",8,3,3,"1,217,894","1,266,687","1,212,496","1,317,544"
404,2024-09-30 00:00:00+00:00,"1,180,954",9,3,4,"1,227,260","1,240,174","1,209,326","1,314,259"
405,2021-01-31 00:00:00+00:00,"7,552,332",1,1,1,,,,
405,2021-02-28 00:00:00+00:00,"7,099,917",2,1,1,"7,552,332",,,
405,2021-03-31 00:00:00+00:00,"6,734,334",3,1,2,"7,099,917",,,
405,2021-04-30 00:00:00+00:00,"5,521,349",4,2,2,"6,734,334",,"7,128,861",
405,2021-05-31 00:00:00+00:00,"4,837,963",5,2,2,"5,521,349",,"6,451,866",
405,2021-06-30 00:00:00+00:00,"3,840,242",6,2,3,"4,837,963",,"5,697,882",
405,2021-07-31 00:00:00+00:00,"3,699,990",7,3,3,"3,840,242",,"4,733,185",
405,2021-08-31 00:00:00+00:00,"4,187,649",8,3,3,"3,699,990",,"4,126,065",
405,2021-09-30 00:00:00+00:00,"4,691,035",9,3,4,"4,187,649",,"3,909,293",
405,2021-10-31 00:00:00+00:00,"5,331,442",10,4,4,"4,691,035",,"4,192,891",
405,2021-11-30 00:00:00+00:00,"6,114,771",11,4,4,"5,331,442",,"4,736,709",
405,2021-12-31 00:00:00+00:00,"7,905,139",12,4,1,"6,114,771",,"5,379,083",
405,2022-01-31 00:00:00+00:00,"7,032,966",1,1,1,"7,905,139","7,552,332","6,450,451","5,626,347"
405,2022-02-28 00:00:00+00:00,"6,006,746",2,1,1,"7,032,966","7,099,917","7,017,625","5,583,066"
405,2022-03-31 00:00:00+00:00,"5,989,747",3,1,2,"6,006,746","6,734,334","6,981,617","5,491,969"
405,2022-04-30 00:00:00+00:00,"5,289,293",4,2,2,"5,989,747","5,521,349","6,343,153","5,429,920"
405,2022-05-31 00:00:00+00:00,"4,675,949",5,2,2,"5,289,293","4,837,963","5,761,928","5,410,582"
405,2022-06-30 00:00:00+00:00,"3,783,036",6,2,3,"4,675,949","3,840,242","5,318,329","5,397,081"
405,2022-07-31 00:00:00+00:00,"3,554,442",7,3,3,"3,783,036","3,699,990","4,582,759","5,392,313"
405,2022-08-31 00:00:00+00:00,"3,746,525",8,3,3,"3,554,442","4,187,649","4,004,476","5,380,185"
405,2022-09-30 00:00:00+00:00,"3,980,741",9,3,4,"3,746,525","4,691,035","3,694,668","5,343,424"
405,2022-10-31 00:00:00+00:00,"4,381,144",10,4,4,"3,980,741","5,331,442","3,760,570","5,284,233"
405,2022-11-30 00:00:00+00:00,"4,824,465",11,4,4,"4,381,144","6,114,771","4,036,137","5,205,042"
405,2022-12-31 00:00:00+00:00,"5,609,562",12,4,1,"4,824,465","7,905,139","4,395,450","5,097,516"
405,2023-01-31 00:00:00+00:00,"5,116,958",1,1,1,"5,609,562","7,032,966","4,938,390","4,906,218"
405,2023-02-28 00:00:00+00:00,"4,397,776",2,1,1,"5,116,958","6,006,746","5,183,662","4,746,551"
405,2023-03-31 00:00:00+00:00,"4,618,088",3,1,2,"4,397,776","5,989,747","5,041,432","4,612,470"
405,2023-04-30 00:00:00+00:00,"3,875,552",4,2,2,"4,618,088","5,289,293","4,710,941","4,498,165"
405,2023-05-31 00:00:00+00:00,"3,581,841",5,2,2,"3,875,552","4,675,949","4,297,139","4,380,353"
405,2023-06-30 00:00:00+00:00,"3,208,847",6,2,3,"3,581,841","3,783,036","4,025,160","4,289,177"
405,2023-07-31 00:00:00+00:00,"3,109,997",7,3,3,"3,208,847","3,554,442","3,555,413","4,241,328"
405,2023-08-31 00:00:00+00:00,"3,408,028",8,3,3,"3,109,997","3,746,525","3,300,228","4,204,291"
405,2023-09-30 00:00:00+00:00,"3,482,512",9,3,4,"3,408,028","3,980,741","3,242,291","4,176,083"
405,2023-10-31 00:00:00+00:00,"4,284,622",10,4,4,"3,482,512","4,381,144","3,333,512","4,134,564"
405,2023-11-30 00:00:00+00:00,"4,700,135",11,4,4,"4,284,622","4,824,465","3,725,054","4,126,521"
405,2023-12-31 00:00:00+00:00,"5,457,099",12,4,1,"4,700,135","5,609,562","4,155,756","4,116,160"
405,2024-01-31 00:00:00+00:00,"5,757,342",1,1,1,"5,457,099","5,116,958","4,813,952","4,103,454"
405,2024-02-29 00:00:00+00:00,"4,940,930",2,1,1,"5,757,342","4,397,776","5,304,858","4,156,820"
405,2024-03-31 00:00:00+00:00,"4,864,346",3,1,2,"4,940,930","4,618,088","5,385,123","4,202,083"
405,2024-04-30 00:00:00+00:00,"4,317,925",4,2,2,"4,864,346","3,875,552","5,187,539","4,222,604"
405,2024-05-31 00:00:00+00:00,"3,709,178",5,2,2,"4,317,925","3,581,841","4,707,734","4,259,469"
405,2024-06-30 00:00:00+00:00,"3,306,719",6,2,3,"3,709,178","3,208,847","4,297,150","4,270,080"
405,2024-07-31 00:00:00+00:00,"3,342,922",7,3,3,"3,306,719","3,109,997","3,777,940","4,278,236"
405,2024-08-31 00:00:00+00:00,"3,501,721",8,3,3,"3,342,922","3,408,028","3,452,940","4,297,646"
405,2024-09-30 00:00:00+00:00,"3,579,883",9,3,4,"3,501,721","3,482,512","3,383,787","4,305,454"
447,2021-01-31 00:00:00+00:00,"1,928,756",1,1,1,,,,
447,2021-02-28 00:00:00+00:00,"1,753,245",2,1,1,"1,928,756",,,
447,2021-03-31 00:00:00+00:00,"1,818,160",3,1,2,"1,753,245",,,
447,2021-04-30 00:00:00+00:00,"1,623,155",4,2,2,"1,818,160",,"1,833,387",
447,2021-05-31 00:00:00+00:00,"1,568,184",5,2,2,"1,623,155",,"1,731,520",
447,2021-06-30 00:00:00+00:00,"1,446,736",6,2,3,"1,568,184",,"1,669,833",
447,2021-07-31 00:00:00+00:00,"1,560,456",7,3,3,"1,446,736",,"1,546,025",
447,2021-08-31 00:00:00+00:00,"1,475,327",8,3,3,"1,560,456",,"1,525,125",
447,2021-09-30 00:00:00+00:00,"1,500,824",9,3,4,"1,475,327",,"1,494,173",
447,2021-10-31 00:00:00+00:00,"1,665,720",10,4,4,"1,500,824",,"1,512,202",
447,2021-11-30 00:00:00+00:00,"1,733,449",11,4,4,"1,665,720",,"1,547,290",
447,2021-12-31 00:00:00+00:00,"1,949,447",12,4,1,"1,733,449",,"1,633,331",
447,2022-01-31 00:00:00+00:00,"1,918,088",1,1,1,"1,949,447","1,928,756","1,782,872","1,668,622"
447,2022-02-28 00:00:00+00:00,"1,661,854",2,1,1,"1,918,088","1,753,245","1,866,995","1,667,733"
447,2022-03-31 00:00:00+00:00,"1,716,132",3,1,2,"1,661,854","1,818,160","1,843,130","1,660,117"
447,2022-04-30 00:00:00+00:00,"1,575,442",4,2,2,"1,716,132","1,623,155","1,765,358","1,651,614"
447,2022-05-31 00:00:00+00:00,"1,545,523",5,2,2,"1,575,442","1,568,184","1,651,143","1,647,638"
447,2022-06-30 00:00:00+00:00,"1,428,268",6,2,3,"1,545,523","1,446,736","1,612,366","1,645,750"
447,2022-07-31 00:00:00+00:00,"1,491,609",7,3,3,"1,428,268","1,560,456","1,516,411","1,644,211"
447,2022-08-31 00:00:00+00:00,"1,527,239",8,3,3,"1,491,609","1,475,327","1,488,467","1,638,474"
447,2022-09-30 00:00:00+00:00,"1,417,645",9,3,4,"1,527,239","1,500,824","1,482,372","1,642,800"
447,2022-10-31 00:00:00+00:00,"1,564,613",10,4,4,"1,417,645","1,665,720","1,478,831","1,635,868"
447,2022-11-30 00:00:00+00:00,"1,612,628",11,4,4,"1,564,613","1,733,449","1,503,165","1,627,443"
447,2022-12-31 00:00:00+00:00,"1,757,400",12,4,1,"1,612,628","1,949,447","1,531,628","1,617,374"
447,2023-01-31 00:00:00+00:00,"1,764,419",1,1,1,"1,757,400","1,918,088","1,644,880","1,601,370"
447,2023-02-28 00:00:00+00:00,"1,576,568",2,1,1,"1,764,419","1,661,854","1,711,482","1,588,564"
447,2023-03-31 00:00:00+00:00,"1,718,547",3,1,2,"1,576,568","1,716,132","1,699,463","1,581,457"
447,2023-04-30 00:00:00+00:00,"1,554,415",4,2,2,"1,718,547","1,575,442","1,686,511","1,581,658"
447,2023-05-31 00:00:00+00:00,"1,507,868",5,2,2,"1,554,415","1,545,523","1,616,510","1,579,906"
447,2023-06-30 00:00:00+00:00,"1,419,369",6,2,3,"1,507,868","1,428,268","1,593,610","1,576,768"
447,2023-07-31 00:00:00+00:00,"1,432,302",7,3,3,"1,419,369","1,491,609","1,493,884","1,576,027"
447,2023-08-31 00:00:00+00:00,"1,461,954",8,3,3,"1,432,302","1,527,239","1,453,179","1,571,084"
447,2023-09-30 00:00:00+00:00,"1,421,447",9,3,4,"1,461,954","1,417,645","1,437,875","1,565,644"
447,2023-10-31 00:00:00+00:00,"1,608,284",10,4,4,"1,421,447","1,564,613","1,438,567","1,565,961"
447,2023-11-30 00:00:00+00:00,"1,666,774",11,4,4,"1,608,284","1,612,628","1,497,228","1,569,600"
447,2023-12-31 00:00:00+00:00,"1,861,119",12,4,1,"1,666,774","1,757,400","1,565,502","1,574,112"
447,2024-01-31 00:00:00+00:00,"1,913,655",1,1,1,"1,861,119","1,764,419","1,712,059","1,582,755"
447,2024-02-29 00:00:00+00:00,"1,645,167",2,1,1,"1,913,655","1,576,568","1,813,849","1,595,192"
447,2024-03-31 00:00:00+00:00,"1,602,261",3,1,2,"1,645,167","1,718,547","1,806,647","1,600,908"
447,2024-04-30 00:00:00+00:00,"1,433,611",4,2,2,"1,602,261","1,554,415","1,720,361","1,591,218"
447,2024-05-31 00:00:00+00:00,"1,343,309",5,2,2,"1,433,611","1,507,868","1,560,346","1,581,151"
447,2024-06-30 00:00:00+00:00,"1,302,740",6,2,3,"1,343,309","1,419,369","1,459,727","1,567,438"
447,2024-07-31 00:00:00+00:00,"1,350,348",7,3,3,"1,302,740","1,432,302","1,359,887","1,557,719"
447,2024-08-31 00:00:00+00:00,"1,316,291",8,3,3,"1,350,348","1,461,954","1,332,133","1,550,889"
447,2024-09-30 00:00:00+00:00,"1,254,206",9,3,4,"1,316,291","1,421,447","1,323,126","1,538,751"
450,2021-01-31 00:00:00+00:00,"2,387,476",1,1,1,,,,
450,2021-02-28 00:00:00+00:00,"2,263,562",2,1,1,"2,387,476",,,
450,2021-03-31 00:00:00+00:00,"2,158,762",3,1,2,"2,263,562",,,
450,2021-04-30 00:00:00+00:00,"2,040,615",4,2,2,"2,158,762",,"2,269,933",
